Results of Simulation 1

Time	C_x_1	C_x_2	C_x_3	C_x_4	C_x_5	C_x_6	C_x_7	C_x_8	C_x_9	C_x_10	C_x_11	C_x_12	C_x_13	C_x_14	C_x_15	C_x_16	C_x_17	C_x_18	C_x_19	C_x_20	C_x_21	C_x_22	C_x_23	C_x_24	C_x_25	C_x_26	C_x_27	C_x_28	C_x_29	C_x_30	C_x_31	C_x_32	C_x_33	C_x_34	C_x_35	C_x_36	C_x_37	C_x_38	C_x_39	C_x_40	C_x_41	C_x_42	C_x_43	C_x_44	C_x_45	C_x_46	C_x_47	C_x_48	C_x_49	C_x_50	C_x_51	C_x_52	C_x_53	C_x_54	C_x_55	C_x_56	C_x_57	C_x_58	C_x_59	C_x_60	C_x_61	C_x_62	C_x_63	C_x_64	C_x_65	C_x_66	C_x_67	C_x_68	C_x_69	C_x_70	C_x_71	C_x_72	C_x_73	C_x_74	C_x_75	C_x_76	C_x_77	C_x_78	C_x_79	C_x_80	C_x_81	C_x_82	C_x_83	C_x_84	C_x_85	C_x_86	C_x_87	C_x_88	C_x_89	C_x_90	C_x_91	C_x_92	C_x_93	C_x_94	C_x_95	C_x_96	C_x_97	C_x_98	C_x_99	C_x_100
6.2	8.52272e-33	6.79091e-06	3.61164e-32	1.68781e-05	1.78235e-31	3.4744e-05	8.74913e-31	6.74892e-05	4.24268e-30	0.000126746	2.0316e-29	0.000231272	9.60464e-29	0.00041034	4.48227e-28	0.000707837	2.0645e-27	0.00118669	9.38335e-27	0.00193281	4.20775e-26	0.00305716	1.86129e-25	0.00469412	8.12025e-25	0.00699415	3.49331e-24	0.0101089	1.48161e-23	0.0141682	6.19409e-23	0.0192497	2.55201e-22	0.0253455	1.036e-21	0.0323312	4.14305e-21	0.0399467	1.63183e-20	0.0477944	6.32894e-20	0.0553642	2.41653e-19	0.062082	9.08164e-19	0.06738	3.35851e-18	0.0707761	1.22191e-17	0.0719462	4.37258e-17	0.0707761	1.53864e-16	0.06738	5.32269e-16	0.062082	1.80971e-15	0.0553642	6.04583e-15	0.0477944	1.98408e-14	0.0399467	6.39441e-14	0.0323312	2.02329e-13	0.0253455	6.28364e-13	0.0192497	1.91484e-12	0.0141682	5.7239e-12	0.0101089	1.67787e-11	0.00699415	4.8217e-11	0.00469412	1.35793e-10	0.00305716	3.74668e-10	0.00193282	1.01244e-09	0.0011867	2.67852e-09	0.000707843	6.93547e-09	0.000410358	1.75695e-08	0.000231316	4.35301e-08	0.000126851	1.05441e-07	6.77388e-05	2.49606e-07	3.53212e-05	5.7725e-07	1.81817e-05	1.30368e-06	9.66502e-06	2.87411e-06	6.18293e-06
6.25	1.27492e-32	7.21228e-06	5.35788e-32	1.7871e-05	2.62452e-31	3.66395e-05	1.27896e-30	7.0859e-05	6.15706e-30	0.000132487	2.92696e-29	0.000240704	1.37376e-28	0.000425292	6.36475e-28	0.000730685	2.91044e-27	0.0012203	1.31331e-26	0.00198027	5.84696e-26	0.00312136	2.56786e-25	0.00477701	1.11227e-24	0.00709582	4.75086e-24	0.0102266	2.00065e-23	0.0142953	8.30467e-23	0.0193756	3.39738e-22	0.0254557	1.36946e-21	0.0324089	5.43811e-21	0.0399748	2.12692e-20	0.0477592	8.19157e-20	0.0552577	3.106e-19	0.0619052	1.1592e-18	0.0671435	4.25732e-18	0.0704995	1.5383e-17	0.0716555	5.4672e-17	0.0704995	1.91076e-16	0.0671435	6.56536e-16	0.0619052	2.21723e-15	0.0552577	7.35784e-15	0.0477592	2.39864e-14	0.0399748	7.67956e-14	0.0324089	2.41405e-13	0.0254557	7.44855e-13	0.0193756	2.25521e-12	0.0142953	6.69833e-12	0.0102266	1.95109e-11	0.00709582	5.57171e-11	0.00477701	1.55941e-10	0.00312136	4.2762e-10	0.00198027	1.14851e-09	0.0012203	3.0203e-09	0.000730693	7.77413e-09	0.000425312	1.9579e-08	0.000240752	4.82296e-08	0.000132603	1.16162e-07	7.11325e-05	2.73451e-07	3.72684e-05	6.28929e-07	1.92838e-05	1.41275e-06	1.03104e-05	3.09815e-06	6.63048e-06
6.3	1.89885e-32	7.65268e-06	7.91431e-32	1.89058e-05	3.84825e-31	3.86072e-05	1.86179e-30	7.43418e-05	8.89851e-30	0.000138394	4.19985e-29	0.000250365	1.95706e-28	0.000440541	9.00242e-28	0.00075389	4.08719e-27	0.00125428	1.83116e-26	0.00202809	8.09449e-26	0.00318579	3.5297e-25	0.0048599	1.51807e-24	0.00719714	6.43833e-24	0.0103434	2.69216e-23	0.0144211	1.10966e-22	0.0194997	4.50775e-22	0.0255638	1.80435e-21	0.0324844	7.1152e-21	0.0400013	2.76356e-20	0.047723	1.057e-19	0.0551514	3.98023e-19	0.0617297	1.47529e-18	0.0669094	5.38128e-18	0.0702261	1.93121e-17	0.0713682	6.81728e-17	0.0702261	2.3666e-16	0.0669094	8.07725e-16	0.0617297	2.70969e-15	0.0551514	8.93269e-15	0.047723	2.89293e-14	0.0400013	9.20176e-14	0.0324844	2.87383e-13	0.0255638	8.81028e-13	0.0194997	2.65052e-12	0.0144211	7.82275e-12	0.0103434	2.26436e-11	0.00719714	6.42621e-11	0.0048599	1.78754e-10	0.0031858	4.87201e-10	0.00202809	1.30068e-09	0.00125429	3.40019e-09	0.000753898	8.70073e-09	0.000440563	2.17861e-08	0.000250418	5.3361e-08	0.000138521	1.27801e-07	7.4641e-05	2.99192e-07	3.92916e-05	6.84406e-07	2.0435e-05	1.52919e-06	1.09887e-05	3.33605e-06	7.10324e-06
6.35	2.81598e-32	8.11256e-06	1.16411e-31	1.99834e-05	5.61908e-31	4.06482e-05	2.69911e-30	7.79388e-05	1.28086e-29	0.000144467	6.00234e-29	0.000260255	2.77713e-28	0.000456085	1.26841e-27	0.000777445	5.71797e-27	0.00128865	2.54369e-26	0.00207625	1.11649e-25	0.00325045	4.83435e-25	0.00494278	2.06459e-24	0.00729808	8.69491e-24	0.0104594	3.61036e-23	0.0145456	1.47777e-22	0.019622	5.96145e-22	0.0256698	2.36973e-21	0.0325579	9.28027e-21	0.0400261	3.57972e-20	0.0476859	1.35979e-19	0.0550452	5.08555e-19	0.0615555	1.87219e-18	0.0666777	6.78288e-18	0.0699559	2.41785e-17	0.0710844	8.47805e-17	0.0699559	2.92355e-16	0.0666777	9.91212e-16	0.0615555	3.30337e-15	0.0550452	1.08186e-14	0.0476859	3.48095e-14	0.0400261	1.10007e-13	0.0325579	3.41368e-13	0.0256698	1.03988e-12	0.019622	3.10871e-12	0.0145456	9.11774e-12	0.0104594	2.62286e-11	0.00729808	7.39803e-11	0.00494279	2.04538e-10	0.00325045	5.54129e-10	0.00207625	1.47058e-09	0.00128865	3.8218e-09	0.000777455	9.72301e-09	0.000456109	2.42069e-08	0.000260314	5.89568e-08	0.000144608	1.40421e-07	7.82658e-05	3.26947e-07	4.13921e-05	7.43895e-07	2.16368e-05	1.65339e-06	1.1701e-05	3.58844e-06	7.60218e-06
6.4	4.15847e-32	8.5924e-06	1.70517e-31	2.11046e-05	8.17117e-31	4.2764e-05	3.89721e-30	8.16517e-05	1.83637e-29	0.000150709	8.54484e-29	0.000270376	3.92566e-28	0.000471923	1.78039e-27	0.000801348	7.96962e-27	0.00132338	3.52054e-26	0.00212474	1.53446e-25	0.00331532	6.59782e-25	0.00502564	2.79812e-24	0.00739865	1.17024e-23	0.0105746	4.82554e-23	0.0146687	1.96154e-22	0.0197425	7.85861e-22	0.0257739	3.10246e-21	0.0326295	1.20668e-20	0.0400492	4.62292e-20	0.0476479	1.74416e-19	0.0549392	6.47905e-19	0.0613827	2.36917e-18	0.0664484	8.526e-18	0.0696887	3.01898e-17	0.0708039	1.05158e-16	0.0696887	3.60234e-16	0.0664484	1.21335e-15	0.0613827	4.01736e-15	0.0549392	1.30718e-14	0.0476479	4.17891e-14	0.0400492	1.31222e-13	0.0326295	4.0462e-13	0.0257739	1.22481e-12	0.0197425	3.63874e-12	0.0146687	1.06063e-11	0.0105746	3.03241e-11	0.00739865	8.50131e-11	0.00502564	2.3363e-10	0.00331532	6.29189e-10	0.00212474	1.65999e-09	0.00132338	4.28903e-09	0.000801359	1.08493e-08	0.00047195	2.68585e-08	0.000270441	6.50513e-08	0.000150863	1.54089e-07	8.20085e-05	3.56839e-07	4.35716e-05	8.07617e-07	2.28903e-05	1.78571e-06	1.24483e-05	3.85593e-06	8.12827e-06
6.45	6.11546e-32	9.09267e-06	2.48749e-31	2.22705e-05	1.18345e-30	4.49557e-05	5.60479e-30	8.54817e-05	2.62249e-29	0.00015712	1.21175e-28	0.000280726	5.52815e-28	0.000488054	2.48969e-27	0.000825595	1.10672e-26	0.00135847	4.85498e-26	0.00217355	2.10144e-25	0.00338038	8.97326e-25	0.00510845	3.77932e-24	0.00749882	1.56974e-23	0.010689	6.42852e-23	0.0147905	2.59528e-22	0.0198614	1.03268e-21	0.0258759	4.04919e-21	0.032699	1.56425e-20	0.0400708	5.95242e-20	0.047609	2.23069e-19	0.0548333	8.23097e-19	0.0612111	2.98976e-18	0.0662214	1.06881e-17	0.0694246	3.75961e-17	0.0705268	1.30097e-16	0.0694246	4.4276e-16	0.0662214	1.48165e-15	0.0612111	4.87406e-15	0.0548333	1.57578e-14	0.047609	5.00555e-14	0.0400708	1.56186e-13	0.032699	4.78579e-13	0.0258759	1.43968e-12	0.0198614	4.25069e-12	0.0147905	1.23143e-11	0.010689	3.4994e-11	0.00749882	9.7517e-11	0.00510845	2.66402e-10	0.00338038	7.13236e-10	0.00217355	1.87081e-09	0.00135848	4.80604e-09	0.000825607	1.20883e-08	0.000488084	2.9759e-08	0.000280797	7.16803e-08	0.000157289	1.68873e-07	8.58707e-05	3.88997e-07	4.58315e-05	8.75801e-07	2.4197e-05	1.92655e-06	1.32319e-05	4.13918e-06	8.68253e-06
6.5	8.9567e-32	9.61383e-06	3.61415e-31	2.34818e-05	1.70722e-30	4.72246e-05	8.02908e-30	8.94302e-05	3.73075e-29	0.000163701	1.71188e-28	0.000291306	7.75581e-28	0.000504476	3.46883e-27	0.000850182	1.53135e-26	0.00139393	6.67151e-26	0.00222267	2.86789e-25	0.00344563	1.21622e-24	0.00519121	5.08745e-24	0.00759859	2.09868e-23	0.0108025	8.53632e-23	0.014911	3.4229e-22	0.0199785	1.3528e-21	0.025976	5.26873e-21	0.0327666	2.02174e-20	0.0400908	7.64193e-20	0.0475694	2.8448e-19	0.0547276	1.04275e-18	0.0610408	3.76264e-18	0.0659966	1.33628e-17	0.0691634	4.66978e-17	0.0702528	1.60543e-16	0.0691634	5.42849e-16	0.0659966	1.80493e-15	0.0610408	5.89963e-15	0.0547276	1.89526e-14	0.0475694	5.98247e-14	0.0400908	1.85502e-13	0.0327666	5.6488e-13	0.025976	1.68884e-12	0.0199785	4.9559e-12	0.014911	1.42705e-11	0.0108025	4.03098e-11	0.00759859	1.11664e-10	0.00519121	3.03259e-10	0.00344563	8.07197e-10	0.00222267	2.10512e-09	0.00139393	5.37734e-09	0.000850195	1.34496e-08	0.000504509	3.29277e-08	0.000291385	7.88821e-08	0.000163886	1.84846e-07	8.98537e-05	4.23554e-07	4.81733e-05	9.48684e-07	2.55581e-05	2.07632e-06	1.40527e-05	4.43883e-06	9.26594e-06
6.55	1.30652e-31	1.01564e-05	5.23031e-31	2.47395e-05	2.45319e-30	4.95718e-05	1.14578e-29	9.34985e-05	5.28726e-29	0.000170454	2.40944e-28	0.000302117	1.08412e-27	0.000521187	4.81562e-27	0.000875103	2.11137e-26	0.00142972	9.13576e-26	0.0022721	3.90049e-25	0.00351104	1.64291e-24	0.0052739	6.82575e-24	0.00769794	2.79676e-23	0.0109151	1.12992e-22	0.0150302	4.50037e-22	0.0200939	1.76675e-21	0.0260742	6.83508e-21	0.0328324	2.60537e-20	0.0401094	9.78287e-20	0.047529	3.6178e-19	0.054622	1.31739e-18	0.0608717	4.72263e-18	0.0657741	1.66632e-17	0.0689052	5.7855e-17	0.069982	1.97621e-16	0.0689052	6.63953e-16	0.0657741	2.19355e-15	0.0608717	7.12462e-15	0.054622	2.27442e-14	0.047529	7.13456e-14	0.0401094	2.19856e-13	0.0328324	6.65383e-13	0.0260742	1.9772e-12	0.0200939	5.76705e-12	0.0150302	1.65068e-11	0.0109151	4.63503e-11	0.00769794	1.27643e-10	0.0052739	3.44642e-10	0.00351104	9.12082e-10	0.0022721	2.36516e-09	0.00142973	6.00772e-09	0.000875118	1.49432e-08	0.000521224	3.63851e-08	0.000302204	8.66965e-08	0.000170656	2.02085e-07	9.39591e-05	4.6065e-07	5.05983e-05	1.02651e-06	2.69749e-05	2.23541e-06	1.49119e-05	4.75555e-06	9.87955e-06
6.6	1.89829e-31	1.07207e-05	7.53971e-31	2.60444e-05	3.51159e-30	5.19986e-05	1.62888e-29	9.76877e-05	7.46528e-29	0.000177378	3.3788e-28	0.000313158	1.50995e-27	0.000538187	6.6616e-27	0.000900356	2.90095e-26	0.00146586	1.24674e-25	0.00232181	5.28701e-25	0.0035766	2.21194e-24	0.0053565	9.12828e-24	0.00779687	3.71517e-23	0.0110269	1.49096e-22	0.0151482	5.89888e-22	0.0202076	2.30043e-21	0.0261705	8.841e-21	0.0328963	3.34782e-20	0.0401265	1.24883e-19	0.0474878	4.58818e-19	0.0545167	1.65989e-18	0.0607039	5.91197e-18	0.0655538	2.07254e-17	0.0686498	7.14984e-17	0.0697144	2.42669e-16	0.0686498	8.1014e-16	0.0655538	2.65968e-15	0.0607039	8.58455e-15	0.0545167	2.72346e-14	0.0474878	8.49041e-14	0.0401265	2.60035e-13	0.0328963	7.82199e-13	0.0261705	2.3103e-12	0.0202076	6.69838e-12	0.0151482	1.90589e-11	0.0110269	5.32027e-11	0.00779687	1.45663e-10	0.0053565	3.91037e-10	0.0035766	1.02899e-09	0.00232181	2.65333e-09	0.00146587	6.70235e-09	0.000900373	1.65799e-08	0.000538227	4.01525e-08	0.000313253	9.51656e-08	0.000177599	2.20667e-07	9.81882e-05	5.00427e-07	5.31081e-05	1.10953e-06	2.84486e-05	2.40427e-06	1.58107e-05	5.09003e-06	1.05244e-05
6.65	2.74736e-31	1.13073e-05	1.08272e-30	2.73974e-05	5.00763e-30	5.45059e-05	2.30706e-29	0.000101999	1.05019e-28	0.000184476	4.72107e-28	0.000324429	2.09557e-27	0.000555472	9.18305e-27	0.000925936	3.97212e-26	0.00150233	1.69566e-25	0.0023718	7.14268e-25	0.00364231	2.96838e-24	0.00543901	1.21685e-23	0.00789537	4.91972e-23	0.0111379	1.96132e-22	0.0152648	7.7087e-22	0.0203197	2.98648e-21	0.026265	1.14026e-20	0.0329585	4.28966e-20	0.0401422	1.58978e-19	0.0474459	5.80307e-19	0.0544116	2.0859e-18	0.0605374	7.38168e-18	0.0653356	2.57128e-17	0.0683973	8.81416e-17	0.0694498	2.97271e-16	0.0683973	9.86202e-16	0.0653356	3.21751e-15	0.0605374	1.03207e-14	0.0544116	3.25412e-14	0.0474459	1.00828e-13	0.0401422	3.06933e-13	0.0329585	9.17715e-13	0.026265	2.69439e-12	0.0203197	7.76577e-12	0.0152648	2.19665e-11	0.0111379	6.09631e-11	0.00789537	1.65951e-10	0.00543901	4.42969e-10	0.00364231	1.15909e-09	0.00237181	2.97222e-09	0.00150234	7.46675e-09	0.000925954	1.83709e-08	0.000555516	4.4253e-08	0.000324534	1.04334e-07	0.000184717	2.40677e-07	0.000102542	5.43036e-07	5.57039e-05	1.19801e-06	2.99807e-05	2.58331e-06	1.67502e-05	5.44294e-06	1.12015e-05
6.7	3.96095e-31	1.19165e-05	1.54893e-30	2.87993e-05	7.11447e-30	5.70951e-05	3.25563e-29	0.000106434	1.47204e-28	0.000191748	6.57317e-28	0.00033593	2.89817e-27	0.000573041	1.26154e-26	0.000951838	5.42046e-26	0.00153913	2.29857e-25	0.00242207	9.61823e-25	0.00370815	3.97077e-24	0.00552141	1.61704e-23	0.00799342	6.49473e-23	0.011248	2.57226e-22	0.0153802	1.00439e-21	0.0204302	3.86588e-21	0.0263576	1.46645e-20	0.0330189	5.48118e-20	0.0401565	2.0183e-19	0.0474033	7.3201e-19	0.0543067	2.61442e-18	0.0603721	9.19335e-18	0.0651196	3.18213e-17	0.0681475	1.08396e-16	0.0691881	3.63299e-16	0.0681475	1.19777e-15	0.0651196	3.88362e-15	0.0603721	1.2381e-14	0.0543067	3.87996e-14	0.0474033	1.19492e-13	0.0401565	3.61566e-13	0.0330189	1.07463e-12	0.0263576	3.13645e-12	0.0204302	8.98695e-12	0.0153802	2.52733e-11	0.011248	6.97376e-11	0.00799342	1.88758e-10	0.00552141	5.01012e-10	0.00370815	1.30368e-09	0.00242207	3.32464e-09	0.00153914	8.3068e-09	0.000951858	2.03285e-08	0.00057309	4.87105e-08	0.000336045	1.14247e-07	0.00019201	2.62201e-07	0.000107023	5.88633e-07	5.83873e-05	1.29221e-06	3.15723e-05	2.773e-06	1.77315e-05	5.81499e-06	1.19119e-05
6.75	5.68906e-31	1.2549e-05	2.20767e-30	3.02509e-05	1.00707e-29	5.97671e-05	4.57766e-29	0.000110993	2.05603e-28	0.000199194	9.1199e-28	0.000347661	3.9944e-27	0.000590893	1.72722e-26	0.000978058	7.37235e-26	0.00157624	3.10569e-25	0.00247259	1.29102e-24	0.0037741	5.29493e-24	0.00560369	2.14221e-23	0.00809102	8.54797e-23	0.0113573	3.36348e-22	0.0154943	1.30484e-21	0.0205391	4.98993e-21	0.0264484	1.88068e-20	0.0330776	6.98449e-20	0.0401695	2.55547e-19	0.0473601	9.20953e-19	0.0542021	3.26848e-18	0.0602079	1.1421e-17	0.0649057	3.92848e-17	0.0679005	1.32987e-16	0.0689294	4.42962e-16	0.0679005	1.45143e-15	0.0649057	4.67734e-15	0.0602079	1.48209e-14	0.0542021	4.61654e-14	0.0473601	1.41326e-13	0.0401695	4.2509e-13	0.0330776	1.25598e-12	0.0264484	3.64433e-12	0.0205391	1.03817e-11	0.0154943	2.9028e-11	0.0113573	7.96428e-11	0.00809102	2.14355e-10	0.00560369	5.65789e-10	0.0037741	1.46414e-09	0.00247259	3.71356e-09	0.00157625	9.22879e-09	0.00097808	2.24654e-08	0.000590946	5.35504e-08	0.000347786	1.24955e-07	0.000199479	2.85328e-07	0.000111631	6.37376e-07	6.11595e-05	1.3924e-06	3.32247e-05	2.97377e-06	1.87559e-05	6.20691e-06	1.26567e-05
6.8	8.14078e-31	1.32049e-05	3.13506e-30	3.17531e-05	1.4204e-29	6.25229e-05	6.4137e-29	0.000115678	2.86167e-28	0.000206815	1.26099e-27	0.000359621	5.48666e-27	0.000609024	2.35692e-26	0.00100459	9.99433e-26	0.00161367	4.18276e-25	0.00252335	1.72743e-24	0.00384016	7.03879e-24	0.00568584	2.8293e-23	0.00818815	1.12168e-22	0.0114657	4.38521e-22	0.0156071	1.69031e-21	0.0206464	6.42273e-21	0.0265375	2.40528e-20	0.0331346	8.87615e-20	0.0401812	3.22709e-19	0.0473162	1.15568e-18	0.0540977	4.07588e-18	0.060045	1.41536e-17	0.0646939	4.83826e-17	0.0676561	1.62776e-16	0.0686736	5.38862e-16	0.0676561	1.75491e-15	0.0646939	5.62109e-15	0.060045	1.77042e-14	0.0540977	5.48173e-14	0.0473162	1.66817e-13	0.0401812	4.98812e-13	0.0331346	1.4652e-12	0.0265375	4.2268e-12	0.0206464	1.19719e-11	0.0156071	3.32842e-11	0.0114657	9.08067e-11	0.00818815	2.43042e-10	0.00568584	6.37976e-10	0.00384016	1.64196e-09	0.00252336	4.1422e-09	0.00161368	1.02394e-08	0.00100462	2.47952e-08	0.000609083	5.87994e-08	0.000359758	1.36507e-07	0.000207125	3.10152e-07	0.000116367	6.89434e-07	6.40218e-05	1.49889e-06	3.49392e-05	3.1861e-06	1.98243e-05	6.61941e-06	1.34371e-05
6.85	1.16064e-30	1.38849e-05	4.436e-30	3.33066e-05	1.99627e-29	6.53637e-05	8.95476e-29	0.000120489	3.96929e-28	0.000214611	1.73764e-27	0.00037181	7.51134e-27	0.000627433	3.20569e-26	0.00103143	1.35053e-25	0.00165139	5.61555e-25	0.00257436	2.30419e-24	0.00390632	9.32848e-24	0.00576785	3.72559e-23	0.00828482	1.46757e-22	0.0115733	5.70087e-22	0.0157187	2.18348e-21	0.0207521	8.2441e-21	0.0266249	3.0679e-20	0.03319	1.12503e-19	0.0401916	4.06466e-19	0.0472717	1.44657e-18	0.0539936	5.07015e-18	0.0598833	1.74977e-17	0.064484	5.94467e-17	0.0674143	1.98779e-16	0.0684206	6.54056e-16	0.0674143	2.11721e-15	0.064484	6.74091e-15	0.0598833	2.11047e-14	0.0539936	6.496e-14	0.0472717	1.96522e-13	0.0401916	5.84213e-13	0.03319	1.70614e-12	0.0266249	4.89366e-12	0.0207521	1.3782e-11	0.0157187	3.81013e-11	0.0115733	1.0337e-10	0.00828482	2.75143e-10	0.00576785	7.18307e-10	0.00390632	1.83876e-09	0.00257437	4.614e-09	0.0016514	1.13459e-08	0.00103146	2.73324e-08	0.000627497	6.44858e-08	0.000371959	1.48957e-07	0.000214948	3.3677e-07	0.000121234	7.44977e-07	6.69756e-05	1.61194e-06	3.6717e-05	3.41045e-06	2.09381e-05	7.05324e-06	1.42539e-05
6.9	1.64879e-30	1.45893e-05	6.25454e-30	3.49122e-05	2.79581e-29	6.82903e-05	1.24596e-28	0.000125427	5.487e-28	0.000222584	2.38649e-27	0.000384227	1.02495e-26	0.000646117	4.34607e-26	0.00105858	1.81918e-25	0.00168942	7.51569e-25	0.0026256	3.06413e-24	0.00397255	1.23259e-23	0.0058497	4.89138e-23	0.00838102	1.91457e-22	0.01168	7.39028e-22	0.0158291	2.81271e-21	0.0208562	1.05532e-20	0.0267106	3.90265e-20	0.0332438	1.42223e-19	0.0402008	5.10657e-19	0.0472266	1.80616e-18	0.0538897	6.29161e-18	0.0597228	2.15804e-17	0.0642762	7.28717e-17	0.0671751	2.42196e-16	0.0681704	7.92124e-16	0.0671751	2.54882e-15	0.0642762	8.06693e-15	0.0597228	2.51074e-14	0.0538897	7.68274e-14	0.0472266	2.31074e-13	0.0402008	6.82963e-13	0.0332438	1.98313e-12	0.0267106	5.65586e-12	0.0208562	1.58391e-11	0.0158291	4.35444e-11	0.01168	1.17486e-10	0.00838102	3.11013e-10	0.0058497	8.07574e-10	0.00397255	2.05626e-09	0.0026256	5.13263e-09	0.00168943	1.25557e-08	0.00105861	3.00922e-08	0.000646188	7.0639e-08	0.000384389	1.62361e-07	0.000222949	3.65284e-07	0.000126232	8.04184e-07	7.00222e-05	1.73187e-06	3.85595e-05	3.64733e-06	2.20984e-05	7.50914e-06	1.51085e-05
6.95	2.33393e-30	1.53184e-05	8.78782e-30	3.65706e-05	3.90211e-29	7.13038e-05	1.72775e-28	0.000130494	7.55975e-28	0.000230733	3.26688e-27	0.000396872	1.39407e-26	0.000665075	5.87344e-26	0.00108603	2.44282e-25	0.00172773	1.0028e-24	0.00267705	4.06245e-24	0.00403886	1.62384e-23	0.00593139	6.40337e-23	0.00847673	2.49063e-22	0.0117858	9.55364e-22	0.0159382	3.61338e-21	0.0209589	1.3473e-20	0.0267946	4.95153e-20	0.033296	1.79333e-19	0.0402088	6.39948e-19	0.047181	2.24961e-18	0.0537861	7.78865e-18	0.0595634	2.65535e-17	0.0640704	8.91246e-17	0.0669384	2.94441e-16	0.0679229	9.57258e-16	0.0669384	3.06194e-15	0.0640704	9.63396e-15	0.0595634	2.98094e-14	0.0537861	9.06865e-14	0.047181	2.71188e-13	0.0402088	7.96947e-13	0.033296	2.30099e-12	0.0267946	6.52557e-12	0.0209589	1.81731e-11	0.0159382	4.96856e-11	0.0117858	1.33325e-10	0.00847673	3.51035e-10	0.00593139	9.06635e-10	0.00403886	2.29632e-09	0.00267706	5.70203e-09	0.00172774	1.3877e-08	0.00108606	3.30905e-08	0.000665152	7.72902e-08	0.000397048	1.76777e-07	0.000231129	3.958e-07	0.000131361	8.67237e-07	7.31627e-05	1.85899e-06	4.04678e-05	3.89721e-06	2.33063e-05	7.98787e-06	1.60018e-05
7	3.29223e-30	1.60728e-05	1.23047e-29	3.82827e-05	5.42774e-29	7.44049e-05	2.38785e-28	0.00013569	1.03813e-27	0.000239059	4.45762e-27	0.000409743	1.8901e-26	0.000684303	7.91281e-26	0.00111377	3.2702e-25	0.00176632	1.33398e-24	0.00272871	5.37009e-24	0.00410523	2.13307e-23	0.0060129	8.35883e-23	0.00857195	3.23095e-22	0.0118908	1.23164e-21	0.0160462	4.62949e-21	0.02106	1.71553e-20	0.026877	6.26612e-20	0.0333466	2.25557e-19	0.0402157	7.99997e-19	0.0471349	2.79519e-18	0.0536827	9.6192e-18	0.0594052	3.25976e-17	0.0638665	1.08758e-16	0.0667042	3.57171e-16	0.0676781	1.15435e-15	0.0667042	3.67073e-15	0.0638665	1.14822e-14	0.0594052	3.53226e-14	0.0536827	1.06842e-13	0.0471349	3.17676e-13	0.0402157	9.28284e-13	0.0333466	2.66517e-12	0.026877	7.51634e-12	0.02106	2.0817e-11	0.0160462	5.66037e-11	0.0118908	1.51068e-10	0.00857195	3.9563e-10	0.0060129	1.01642e-09	0.00410523	2.56095e-09	0.00272872	6.32639e-09	0.00176633	1.53183e-08	0.0011138	3.63445e-08	0.000684388	8.44719e-08	0.000409935	1.92266e-07	0.000239487	4.28425e-07	0.000136624	9.34326e-07	7.63985e-05	1.9936e-06	4.24433e-05	4.16061e-06	2.4563e-05	8.49021e-06	1.6935e-05
7.05	4.62803e-30	1.68528e-05	1.71708e-29	4.0049e-05	7.52469e-29	7.75947e-05	3.28932e-28	0.000141015	1.421e-27	0.000247562	6.06305e-27	0.00042284	2.55462e-26	0.0007038	1.06275e-25	0.0011418	4.3646e-25	0.00180518	1.76926e-24	0.00278058	7.07797e-24	0.00417165	2.79398e-23	0.00609423	1.08808e-22	0.00866668	4.1798e-22	0.0119949	1.58354e-21	0.0161529	5.91566e-21	0.0211597	2.17874e-20	0.0269578	7.90961e-20	0.0333958	2.82991e-19	0.0402214	9.97646e-19	0.0470882	3.46484e-18	0.0535797	1.18525e-17	0.0592481	3.99269e-17	0.0636645	1.32424e-16	0.0664724	4.32335e-16	0.067436	1.38911e-15	0.0664724	4.39158e-15	0.0636645	1.36577e-14	0.0592481	4.17746e-14	0.0535797	1.25638e-13	0.0470882	3.71456e-13	0.0402214	1.07936e-12	0.0333958	3.0817e-12	0.0269578	8.64321e-12	0.0211597	2.38074e-11	0.0161529	6.43853e-11	0.0119949	1.70919e-10	0.00866668	4.45249e-10	0.00609423	1.13792e-09	0.00417165	2.85229e-09	0.00278058	7.01018e-09	0.0018052	1.68887e-08	0.00114184	3.9872e-08	0.000703892	9.22184e-08	0.000423049	2.0889e-07	0.000248025	4.63273e-07	0.000142021	1.00565e-06	7.97307e-05	2.13603e-06	4.4487e-05	4.43803e-06	2.58697e-05	9.01693e-06	1.79092e-05
